CódigodoMunicípio,Município,Estado,AnodeReferência,Tipodeserviço,Naturezajurídica,POP_TOTAL,POP_TOTAL_ESGOTO,POP_TOTAL_AGUA,REGIAO,DIF_AG_2011_2020,DIF_ES_2011_2020,INV_TOTAL,INV_TOTAL_AG,INV_TOTAL_ES,INV_TOTAL_PCP,INV_TOTAL_AG_PCP,INV_TOTAL_ES_PCP,latitude,longitude,COD_IBGE,IDHM,IDHM_RENDA,IDHM_EDUCACAO,IDHM_LONGEVIDADE
316294,São José da Barra,MG,2020,Esgotos      ,Administração pública direta,7480.0,7255.0,,SE,,-0.03008021390374327,435422.451558137,252378.99130355424,0.0,,,,-207.178,-46.313,316294,0.739,0.876,0.637,0.722
316294,São José da Barra,MG,2020,Água         ,Sociedade de economia mista com administração pública,7480.0,,5251.0,SE,,,435422.451558137,252378.99130355424,0.0,9.352497326203208,7.377022727272727,0.0,-207.178,-46.313,316294,0.739,0.876,0.637,0.722
316295,São José da Lapa,MG,2020,Água e Esgoto,Sociedade de economia mista com administração pública,24135.0,13191.0,13191.0,SE,-0.029212933299377908,-0.029212933299377908,7159395.546741935,5021008.58936259,1170476.4414293543,20.21591050341827,14.257486637663146,3.396217940749948,-196.971,-439.586,316295,0.729,0.844,0.679,0.677
316300,São José da Safira,MG,2020,Água         ,Sociedade de economia mista com administração pública,4280.0,,2553.0,SE,-0.12617525250101136,,253784.66439728186,167910.1960227545,7465.81,8.57404906542056,5.241376168224299,1.7443481308411215,-183.243,-421.431,316300,0.583,0.765,0.432,0.6
316300,São José da Safira,MG,2020,Esgotos      ,Administração pública direta,4280.0,3200.0,,SE,,,253784.66439728186,167910.1960227545,7465.81,,,,-183.243,-421.431,316300,0.583,0.765,0.432,0.6
316310,São José da Varginha,MG,2020,Água e Esgoto,Administração pública direta,5079.0,1728.0,5079.0,SE,0.19985958343084487,-0.03421973078115598,0.0,0.0,0.0,,,,-197.006,-44.556,316310,0.704,0.857,0.597,0.682
316320,São José do Alegre,MG,2020,Água         ,Sociedade de economia mista com administração pública,4210.0,,3069.0,SE,0.0029751319263948695,,1151602.9494689296,1051573.05345725,0.0,11.828847980997624,8.95490023752969,0.0,-223.243,-455.258,316320,0.717,0.837,0.652,0.676
316320,São José do Alegre,MG,2020,Esgotos      ,Administração pública direta,4210.0,3056.0,,SE,,,1151602.9494689296,1051573.05345725,0.0,,,,-223.243,-455.258,316320,0.717,0.837,0.652,0.676
316330,São José do Divino,MG,2020,Água e Esgoto,Empresa pública,3856.0,2164.0,2625.0,SE,-0.03009868848482744,,0.0,0.0,0.0,,,,-184.793,-413.907,316330,0.658,0.778,0.583,0.627
316340,São José do Goiabal,MG,2020,Água         ,Sociedade de economia mista com administração pública,5387.0,,3617.0,SE,0.016830652701979476,,283280.0528357091,176351.93341999297,0.0,7.75645257100427,5.76163170595879,0.0,-199.214,-427.035,316340,0.666,0.814,0.553,0.657
316350,São José do Jacuri,MG,2020,Água e Esgoto,Sociedade de economia mista com administração pública,6431.0,1637.0,2036.0,SE,0.010547133439464618,-0.05149609467435906,1338150.2656462565,1090188.3492374003,152844.78878412567,8.584993002643445,4.702501943710154,2.7217835484372572,-18.281,-426.729,316350,0.566,0.749,0.417,0.582
316360,São José do Mantimento,MG,2020,Água         ,Sociedade de economia mista com administração pública,2806.0,,1510.0,SE,-0.021085518164957295,,145259.66088584746,91426.5015574405,0.0,7.747736992159658,5.829501069137562,0.0,-200.058,-417.486,316360,0.657,0.823,0.562,0.612
316370,São Lourenço,MG,2020,Água e Esgoto,Autarquia,46202.0,42689.0,46202.0,SE,0.0,-0.06737333395262168,24678238.298589382,10858672.16166951,9543176.225955546,24.321415523137528,12.23386022250119,0.8511125059521233,-221.166,-450.506,316370,0.759,0.871,0.673,0.746
316380,São Miguel do Anta,MG,2020,Água         ,Sociedade de economia mista com administração pública,6944.0,,3761.0,SE,-0.012591085297701254,,344320.5341067491,198683.62346953276,41473.18,13.592059331797234,5.742930587557604,5.972520161290323,-207.067,-427.174,316380,0.644,0.828,0.523,0.616
316390,São Pedro da União,MG,2020,Esgotos      ,Administração pública direta,4610.0,4610.0,,SE,,,411793.9024975619,305071.39770897914,0.0,,,,-21.131,-466.123,316390,0.674,0.836,0.539,0.68
316390,São Pedro da União,MG,2020,Água         ,Sociedade de economia mista com administração pública,4610.0,,2710.0,SE,,,411793.9024975619,305071.39770897914,0.0,11.273832971800434,8.437488069414316,0.0,-21.131,-466.123,316390,0.674,0.836,0.539,0.68
316400,São Pedro dos Ferros,MG,2020,Água         ,Sociedade de economia mista com administração pública,7706.0,,5105.0,SE,-0.14932796748100363,,393272.5835602953,247732.78601888093,0.0,7.735315338697118,5.781518297430574,0.0,-201.732,-425.251,316400,0.659,0.789,0.576,0.631
316410,São Pedro do Suaçuí,MG,2020,Água         ,Sociedade de economia mista com administração pública,5202.0,,2271.0,SE,0.02325604431101036,,283875.0577402407,188898.44754027607,0.0,5.8898500576701265,4.410993848519801,0.0,-183.609,-425.981,316410,0.622,0.785,0.501,0.611
316410,São Pedro do Suaçuí,MG,2020,Esgotos      ,Administração pública direta,5202.0,2010.0,,SE,,,283875.0577402407,188898.44754027607,0.0,,,,-183.609,-425.981,316410,0.622,0.785,0.501,0.611
316420,São Romão,MG,2020,Água e Esgoto,Sociedade de economia mista com administração pública,12529.0,2130.0,5560.0,SE,-0.18576718596730252,,2846612.674999498,330286.2124273778,2345388.035919602,19.87888339053396,7.080349588953627,11.608005427408413,-163.641,-450.749,316420,0.64,0.787,0.568,0.586
316430,São Roque de Minas,MG,2020,Água e Esgoto,Sociedade de economia mista com administração pública,7076.0,3699.0,4116.0,SE,-0.049831667181103434,-0.10876326695498706,2181439.8969325097,1008800.5780542805,963374.7487306484,16.864104013566987,12.006570096099493,2.216372244205766,-20.249,-463.639,316430,0.672,0.838,0.517,0.699
316440,São Sebastião da Bela Vista,MG,2020,Água e Esgoto,Administração pública direta,5552.0,5504.0,5504.0,SE,0.4096698993065001,0.46860149908038373,0.0,0.0,0.0,,,,-221.583,-457.546,316440,0.692,0.848,0.569,0.687
316443,São Sebastião da Vargem Alegre,MG,2020,Esgotos      ,Administração pública direta,3024.0,1607.0,,SE,,,166936.44775428492,110069.19977155229,0.0,,,,-197.477,-433.679,316443,0.66,0.827,0.552,0.631
316443,São Sebastião da Vargem Alegre,MG,2020,Água         ,Sociedade de economia mista com administração pública,3024.0,,1722.0,SE,,,166936.44775428492,110069.19977155229,0.0,10.881349206349205,8.482159391534392,0.0,-197.477,-433.679,316443,0.66,0.827,0.552,0.631
316447,São Sebastião do Anta,MG,2020,Água         ,Sociedade de economia mista com administração pública,6627.0,,3989.0,SE,-0.03698128931653921,,253935.82433975203,168453.83995804458,0.0,8.021407876867361,6.534895125999698,0.0,-195.064,-41.985,316447,0.607,0.766,0.49,0.597
316450,São Sebastião do Maranhão,MG,2020,Água e Esgoto,Sociedade de economia mista com administração pública,9963.0,2000.0,2522.0,SE,-0.03209131209344446,-0.02594535472566825,929871.0750416814,622516.870301806,195771.8387139147,23.54409214092141,20.15736324400281,2.5846271203452775,-180.873,-425.659,316450,0.581,0.816,0.427,0.564
316460,São Sebastião do Oeste,MG,2020,Esgotos      ,Administração pública direta,6863.0,4119.0,,SE,,,791329.1668612927,421597.16852631123,0.0,,,,-202.758,-450.063,316460,0.626,0.832,0.434,0.678
316460,São Sebastião do Oeste,MG,2020,Água         ,Sociedade de economia mista com administração pública,6863.0,,3686.0,SE,,,791329.1668612927,421597.16852631123,0.0,29.443639807664287,27.13793676234883,0.0,-202.758,-450.063,316460,0.626,0.832,0.434,0.678
316470,São Sebastião do Paraíso,MG,2020,Água e Esgoto,Sociedade de economia mista com administração pública,71445.0,60139.0,62904.0,SE,,-0.15824760305129815,63389730.37279182,5832882.339408846,54851614.21797798,39.43744516761145,30.498561130939887,5.76292210791518,-209.167,-469.837,316470,0.722,0.836,0.613,0.735
316480,São Sebastião do Rio Preto,MG,2020,Água         ,Administração pública direta,1492.0,,810.0,SE,0.00010968345856232631,,0.0,0.0,0.0,,,,-192.959,-431.757,316480,0.632,0.809,0.472,0.662
316490,São Sebastião do Rio Verde,MG,2020,Água e Esgoto,Administração pública direta,2250.0,2250.0,2250.0,SE,0.3771805752003772,0.3771805752003772,0.0,0.0,0.0,,,,-222.183,-449.761,316490,0.676,0.845,0.568,0.645
316500,São Tiago,MG,2020,Água e Esgoto,Sociedade de economia mista com administração pública,10960.0,5562.0,8267.0,SE,-0.04780878822187684,-0.2014734720557796,1300540.3156511365,616273.6344888625,364120.0455487986,23.34711313868613,14.581910583941605,5.692219890510949,-209.075,-445.098,316500,0.662,0.825,0.533,0.66
316510,São Tomás de Aquino,MG,2020,Água         ,Sociedade de economia mista com administração pública,7000.0,,5182.0,SE,-0.0382927794263106,,989799.6837460054,823556.0707487605,0.0,10.468187142857143,7.734958571428571,0.0,-207.791,-470.962,316510,0.7,0.874,0.568,0.692
316510,São Tomás de Aquino,MG,2020,Esgotos      ,Administração pública direta,7000.0,5485.0,,SE,,,989799.6837460054,823556.0707487605,0.0,,,,-207.791,-470.962,316510,0.7,0.874,0.568,0.692
316520,São Thomé das Letras,MG,2020,Água         ,Sociedade de economia mista com administração pública,7120.0,,4118.0,SE,-0.0011508876236543397,,388552.1411862535,252491.39460158243,0.0,10.398780898876405,8.045046348314607,0.0,-217.218,-449.849,316520,0.667,0.801,0.578,0.64
316520,São Thomé das Letras,MG,2020,Esgotos      ,Administração pública direta,7120.0,4500.0,,SE,,,388552.1411862535,252491.39460158243,0.0,,,,-217.218,-449.849,316520,0.667,0.801,0.578,0.64
316530,São Vicente de Minas,MG,2020,Esgotos      ,Administração pública direta,7815.0,7815.0,,SE,,,1475956.2667174982,1282588.7146975428,6912.2,,,,-217.042,-444.431,316530,0.715,0.845,0.644,0.673
316530,São Vicente de Minas,MG,2020,Água         ,Sociedade de economia mista com administração pública,7815.0,,6063.0,SE,,,1475956.2667174982,1282588.7146975428,6912.2,30.27321689059501,26.632040946896993,0.8844785668586053,-217.042,-444.431,316530,0.715,0.845,0.644,0.673
316540,Sapucaí-Mirim,MG,2020,Água e Esgoto,Sociedade de economia mista com administração pública,6989.0,3587.0,4152.0,SE,-0.01208036984627292,-0.09292169192382338,2630416.5865205834,270600.1059258497,2194176.3211148498,14.759264558592074,10.707866647589068,1.7752368006867933,-227.409,-45.738,316540,0.68,0.842,0.563,0.664
316550,Sardoá,MG,2020,Água         ,Sociedade de economia mista com administração pública,6361.0,,2213.0,SE,-0.009001678710061911,,331364.6480667439,166194.81995636586,0.0,4.857632447728345,3.717080647696903,0.0,-187.828,-423.629,316550,0.636,0.812,0.533,0.594
316550,Sardoá,MG,2020,Esgotos      ,Administração pública direta,6361.0,2300.0,,SE,,,331364.6480667439,166194.81995636586,0.0,,,,-187.828,-423.629,316550,0.636,0.812,0.533,0.594
316553,Sarzedo,MG,2020,Água e Esgoto,Sociedade de economia mista com administração pública,33413.0,26788.0,30420.0,SE,-0.0786578931661226,-0.1119519795365691,14090578.057987822,9132137.425740978,3432627.06713946,65.6066917068207,14.835724119354742,47.880744021787926,-200.367,-441.446,316553,0.734,0.871,0.643,0.706
