CódigodoMunicípio,Município,Estado,AnodeReferência,Naturezajurídica,POP_TOTAL,REGIAO,PERCENT_AG,PERCENT_ES,INVESTIMENTO_TOTAL_ATUAL2020_y,INVESTIMENTO_TOTAL_AG_ATUAL2020_y,INVESTIMENTO_TOTAL_ES_ATUAL2020_y,INVESTIMENTO_TOTAL_ATUAL2020_PCP,INVESTIMENTO_TOTAL_AG_ATUAL2020_PCP,INVESTIMENTO_TOTAL_ES_ATUAL2020_PCP
315440,Ressaquinha,MG,2020,Sociedade de economia mista com administração pública,4817.0,SE,0.6474984430143242,,193818.8465680782,122446.90138212348,0.0,5.970471247664521,4.378158604940834,0.0
315440,Ressaquinha,MG,2020,Administração pública direta,4817.0,SE,,0.6391945194104214,193818.8465680782,122446.90138212348,0.0,,,
315445,Riachinho,MG,2020,Sociedade de economia mista com administração pública,8134.0,SE,0.5430292598967298,,380860.934754788,256524.7572564279,5204.04,9.032274403737398,6.936990410622081,0.6397885419227932
315450,Riacho dos Machados,MG,2020,Sociedade de economia mista com administração pública,9476.0,SE,0.40692275221612495,0.2820810468552132,2613942.847642271,1502090.3082343023,219720.6866470656,25.735189953566906,20.340980371464752,4.1803281975517095
315460,Ribeirão das Neves,MG,2020,Sociedade de economia mista com administração pública,338197.0,SE,0.8259357711629612,0.7000535191027715,216112356.83506787,65442680.54195165,138763069.842655,93.41927530403876,10.41373838325,80.91411006011289
315470,Ribeirão Vermelho,MG,2020,Sociedade de economia mista com administração pública,4047.0,SE,0.8863355572028663,,386647.5078486174,244057.98481669123,6912.2,15.635406473931306,10.563098591549297,1.7079812206572769
315470,Ribeirão Vermelho,MG,2020,Administração pública direta,4047.0,SE,,0.9261181121818631,386647.5078486174,244057.98481669123,6912.2,,,
315480,Rio Acima,MG,2020,Administração pública direta,10420.0,SE,1.0,0.8738963531669866,0.0,0.0,0.0,,,
315490,Rio Casca,MG,2020,Sociedade de economia mista com administração pública,13473.0,SE,0.7126104059971795,0.5729978475469457,1478695.6684824002,693859.1319403632,414472.6133767895,17.31223335560009,7.133343724486009,8.053676983596823
315500,Rio Doce,MG,2020,Administração pública direta,2620.0,SE,0.9885496183206107,0.9885496183206107,0.0,0.0,0.0,,,
315510,Rio do Prado,MG,2020,Empresa pública,5133.0,SE,0.5692577440093513,0.37755698421975453,0.0,0.0,0.0,,,
315520,Rio Espera,MG,2020,Sociedade de economia mista com administração pública,5402.0,SE,0.3172898926323584,,183292.9598145892,117293.83667677619,0.0,5.257373195112922,3.968904109589041,0.0
315520,Rio Espera,MG,2020,Administração pública direta,5402.0,SE,,0.39596445760829324,183292.9598145892,117293.83667677619,0.0,,,
315530,Rio Manso,MG,2020,Sociedade de economia mista com administração pública,5879.0,SE,0.5230481374383399,,4539020.19242744,4341795.473758834,0.0,9.157989453988774,6.862792992005443,0.0
315540,Rio Novo,MG,2020,Sociedade de economia mista com administração pública,8957.0,SE,0.7465669308920397,,545251.7104341753,341801.27781151515,0.0,10.31148487216702,7.609839231885676,0.0
315550,Rio Paranaíba,MG,2020,Sociedade de economia mista com administração pública,12335.0,SE,0.6195379002837454,,1888329.6931555935,1593139.5233437163,0.0,9.473147142278071,6.744886907174705,0.0
315560,Rio Pardo de Minas,MG,2020,Sociedade de economia mista com administração pública,31045.0,SE,0.3506522789499114,0.12829763246899661,2062813.1662120824,1219760.772317705,504490.2178236726,8.803622483491706,6.009104203575456,1.825407634079562
315570,Rio Piracicaba,MG,2020,Sociedade de economia mista com administração pública,14332.0,SE,0.7377197878872453,,1204639.714434448,827213.6021623468,14931.62,10.663739185040468,7.221486184761373,1.0418378453809658
315570,Rio Piracicaba,MG,2020,Administração pública direta,14332.0,SE,,0.9838124476695507,1204639.714434448,827213.6021623468,14931.62,,,
315580,Rio Pomba,MG,2020,Sociedade de economia mista com administração pública,17959.0,SE,0.7972047441394287,,1258425.9793275732,801454.4780143003,20736.59,13.95226683000167,9.718510496130074,1.154662843142714
315580,Rio Pomba,MG,2020,Administração pública direta,17959.0,SE,,0.8750487220892031,1258425.9793275732,801454.4780143003,20736.59,,,
315590,Rio Preto,MG,2020,Administração pública direta,5485.0,SE,0.9115770282588879,,0.0,0.0,0.0,,,
315600,Rio Vermelho,MG,2020,Administração pública direta,12739.0,SE,,0.4270350890964754,808472.9007058259,657137.7258559985,3732.91,,,
315600,Rio Vermelho,MG,2020,Sociedade de economia mista com administração pública,12739.0,SE,0.3848810738676505,,808472.9007058259,657137.7258559985,3732.91,5.137228981866709,3.7370586388256535,0.29303006515425073
315610,Ritápolis,MG,2020,Sociedade de economia mista com administração pública,4562.0,SE,0.7161332748794389,,336659.2486771473,212855.31447831864,0.0,12.407992108724244,9.261345900920649,0.0
315620,Rochedo de Minas,MG,2020,Administração pública direta,2320.0,SE,0.8922413793103449,0.8922413793103449,0.0,0.0,0.0,,,
315630,Rodeiro,MG,2020,Sociedade de economia mista com administração pública,8224.0,SE,0.7729815175097277,,594717.2372964222,408544.0455378162,0.0,12.589895428015565,9.635763618677043,0.0
315630,Rodeiro,MG,2020,Administração pública direta,8224.0,SE,,0.9899075875486382,594717.2372964222,408544.0455378162,0.0,,,
315645,Rosário da Limeira,MG,2020,Administração pública direta,4622.0,SE,,0.6533967979229771,214543.70277681976,141434.9504590622,0.0,,,
315645,Rosário da Limeira,MG,2020,Sociedade de economia mista com administração pública,4622.0,SE,0.5356988316745998,,214543.70277681976,141434.9504590622,0.0,9.175307226308956,7.271185633924707,0.0
315650,Rubelita,MG,2020,Empresa pública,5798.0,SE,0.323732321490169,0.323732321490169,0.0,0.0,0.0,,,
315660,Rubim,MG,2020,Sociedade de economia mista com administração pública,10256.0,SE,0.6459633385335414,,1006262.7045843733,469439.0155531551,0.0,7.565667901716069,5.660713728549142,0.0
315660,Rubim,MG,2020,Administração pública direta,10256.0,SE,,0.750780031201248,1006262.7045843733,469439.0155531551,0.0,,,
315660,Rubim,MG,2020,Empresa pública,10256.0,SE,0.06006240249609984,,1006262.7045843733,469439.0155531551,0.0,,,
315670,Sabará,MG,2020,Sociedade de economia mista com administração pública,137125.0,SE,0.7833801276207839,0.6402771194165907,149493913.1877297,32622691.74835278,111716248.37083447,136.12199256153144,14.480185961713765,119.46839139471285
315680,Sabinópolis,MG,2020,Autarquia,15416.0,SE,0.6426440062272963,0.4368188894654904,1311718.1831699752,885581.6149499677,403785.5833379213,0.8098248572911261,0.4929942916450441,0.307165282823041
315690,Sacramento,MG,2020,Autarquia,26374.0,SE,0.9986350193372261,0.9986350193372261,2399568.2892513033,1038202.8743957479,139132.75605525222,39.16497383787063,,4.670086448775309
315700,Salinas,MG,2020,Empresa pública,41699.0,SE,0.15434422887839036,0.07304731528334013,6468355.799663652,2993878.746781715,2292327.2792411656,,,
315700,Salinas,MG,2020,Sociedade de economia mista com administração pública,41699.0,SE,0.7273315906856279,0.588431377251253,6468355.799663652,2993878.746781715,2292327.2792411656,23.351102424518572,15.286880260917528,5.845845463919998
315710,Salto da Divisa,MG,2020,Sociedade de economia mista com administração pública,7012.0,SE,0.7695379349686252,,560947.3190575017,357524.77686522546,0.0,8.184764689104393,6.224067313177411,0.0
315720,Santa Bárbara,MG,2020,Administração pública direta,31604.0,SE,,0.8874825971396025,6464544.7401923975,5548934.85502283,3732.91,,,
315720,Santa Bárbara,MG,2020,Sociedade de economia mista com administração pública,31604.0,SE,0.7256043538792558,,6464544.7401923975,5548934.85502283,3732.91,8.950039235539805,6.71867769902544,0.11811511201113782
315725,Santa Bárbara do Leste,MG,2020,Sociedade de economia mista com administração pública,8181.0,SE,0.5172961740618506,,307827.4917442664,184367.1827421318,33596.15,10.944197530864198,5.5403410341034105,4.10660677178829
315730,Santa Bárbara do Tugúrio,MG,2020,Sociedade de economia mista com administração pública,4407.0,SE,0.4717494894486045,,198661.77374934516,142532.5941929716,0.0,14.156383027002496,12.471506693896075,0.0
315733,Santa Cruz de Minas,MG,2020,Administração pública direta,8664.0,SE,1.0,1.0,0.0,0.0,0.0,,,
315737,Santa Cruz de Salinas,MG,2020,Empresa pública,4107.0,SE,0.43267591916240566,0.43267591916240566,2241856.2549970355,2241856.2549970355,0.0,,,
315740,Santa Cruz do Escalvado,MG,2020,Administração pública direta,4725.0,SE,,0.5616931216931217,116191.2623106176,70523.91547907537,3732.91,,,
315740,Santa Cruz do Escalvado,MG,2020,Sociedade de economia mista com administração pública,4725.0,SE,0.2780952380952381,,116191.2623106176,70523.91547907537,3732.91,4.601754497354498,2.9022666666666663,0.7900338624338624
315750,Santa Efigênia de Minas,MG,2020,Sociedade de economia mista com administração pública,4381.0,SE,0.5832001826067108,,190053.0844441132,123732.05153576768,0.0,7.519883588221867,5.8667564482994745,0.0
315760,Santa Fé de Minas,MG,2020,Sociedade de economia mista com administração pública,3826.0,SE,0.5065342394145321,,251206.34561777549,164384.24786245282,0.0,13.000713538944067,11.252882906429692,0.0
315765,Santa Helena de Minas,MG,2020,Empresa pública,6386.0,SE,0.5076730347635453,0.3506107109301597,0.0,0.0,0.0,,,
315770,Santa Juliana,MG,2020,Sociedade de economia mista com administração pública,14255.0,SE,0.7938968782883199,,2199615.3866908546,1369376.2115077996,0.0,9.82662083479481,7.19685303402315,0.0
315770,Santa Juliana,MG,2020,Administração pública direta,14255.0,SE,,0.9821115398105927,2199615.3866908546,1369376.2115077996,0.0,,,
315780,Santa Luzia,MG,2020,Sociedade de economia mista com administração pública,220444.0,SE,0.7813775834225473,0.6813158897497777,95014780.36510813,44399733.488244355,42408219.142035946,26.421684600170565,16.10835078296529,8.00428122334924
315790,Santa Margarida,MG,2020,Administração pública direta,16302.0,SE,,0.4662004662004662,585765.2049618366,375308.80276349647,0.0,,,
315790,Santa Margarida,MG,2020,Sociedade de economia mista com administração pública,16302.0,SE,0.4973009446693657,,585765.2049618366,375308.80276349647,0.0,6.134407434670592,4.711680775364987,0.0
315800,Santa Maria de Itabira,MG,2020,Sociedade de economia mista com administração pública,10857.0,SE,0.527125356912591,,453691.19211432536,266822.93043659424,0.0,6.024170581191858,4.520491848576955,0.0
315810,Santa Maria do Salto,MG,2020,Empresa pública,5217.0,SE,0.6848763657274296,0.6095457159286947,438270.13829210267,0.0,149928.62700407265,,,
315820,Santa Maria do Suaçuí,MG,2020,Sociedade de economia mista com administração pública,14611.0,SE,0.617411539251249,0.4445280952706865,4399199.544170677,3571024.9953037496,470400.23494069173,19.402813633563753,12.686122784203683,4.952060091711724
315830,Santana da Vargem,MG,2020,Sociedade de economia mista com administração pública,7073.0,SE,0.7535699137565389,0.7459352467128517,7301645.173380522,261278.481776015,6840784.684400378,13.484361657005515,8.766868372684858,2.2592407747773224
315840,Santana de Cataguases,MG,2020,Administração pública direta,3891.0,SE,,0.835260858391159,258782.9162861966,158530.08787461382,13824.39,,,
315840,Santana de Cataguases,MG,2020,Sociedade de economia mista com administração pública,3891.0,SE,0.756360832690825,,258782.9162861966,158530.08787461382,13824.39,15.179799537393986,8.924070932922127,3.5529144178874326
315850,Santana de Pirapama,MG,2020,Sociedade de economia mista com administração pública,7589.0,SE,0.436552905521149,,1264217.9948750965,1159507.2065168046,0.0,6.182359994729214,4.8846830939517725,0.0
315850,Santana de Pirapama,MG,2020,Administração pública direta,7589.0,SE,,0.36895506654368165,1264217.9948750965,1159507.2065168046,0.0,,,
315860,Santana do Deserto,MG,2020,Sociedade de economia mista com administração pública,3981.0,SE,0.36850037678975134,,453765.80869597994,417190.5791913559,0.0,5.711024868123587,4.327005777442854,0.0
315870,Santana do Garambéu,MG,2020,Administração pública direta,2476.0,SE,1.0,0.7394991922455574,0.0,0.0,0.0,,,
315880,Santana do Jacaré,MG,2020,Sociedade de economia mista com administração pública,4834.0,SE,0.8777410012412081,,353876.5938600798,227022.7103007913,0.0,12.88773272652048,9.654995862639636,0.0
315890,Santana do Manhuaçu,MG,2020,Administração pública direta,8667.0,SE,,0.6105919003115264,456402.58813811914,258547.44088524661,0.0,,,
315890,Santana do Manhuaçu,MG,2020,Sociedade de economia mista com administração pública,8667.0,SE,0.38040844582900657,,456402.58813811914,258547.44088524661,0.0,14.215186338986962,12.97017307026653,0.0
315895,Santana do Paraíso,MG,2020,Sociedade de economia mista com administração pública,35369.0,SE,0.8595945602080919,0.8595945602080919,11003608.970526788,2029260.0173638046,7873128.704757607,107.11304645310865,12.951788854646725,91.30243687975346
315900,Santana do Riacho,MG,2020,Sociedade de economia mista com administração pública,4315.0,SE,0.38679026651216686,,839609.5896316504,734876.4176146856,0.0,15.180639629200464,12.87569640787949,0.0
315900,Santana do Riacho,MG,2020,Administração pública direta,4315.0,SE,0.6132097334878331,,839609.5896316504,734876.4176146856,0.0,,,
315910,Santana dos Montes,MG,2020,Administração pública direta,3765.0,SE,0.8233731739707836,0.7436918990703851,0.0,0.0,0.0,,,
315920,Santa Rita de Caldas,MG,2020,Sociedade de economia mista com administração pública,8924.0,SE,0.5928955625280143,0.49338861497086506,832559.3028679183,350800.0863268161,244359.65842124412,15.124893545495292,10.808865979381444,1.9135118780815779
315930,Santa Rita de Jacutinga,MG,2020,Administração pública direta,4863.0,SE,1.0,0.7999177462471725,0.0,0.0,0.0,,,
315935,Santa Rita de Minas,MG,2020,Sociedade de economia mista com administração pública,7268.0,SE,0.691662080352229,,341305.801572749,218735.01523924232,3732.91,8.35973858007705,6.029600990643918,0.5136089708310402
315935,Santa Rita de Minas,MG,2020,Administração pública direta,7268.0,SE,,0.7292239955971381,341305.801572749,218735.01523924232,3732.91,,,
315940,Santa Rita de Ibitipoca,MG,2020,Sociedade de economia mista com administração pública,3402.0,SE,0.4656084656084656,,163373.48262538886,112351.22971323345,0.0,7.952821869488536,6.048468547912992,0.0
315950,Santa Rita do Itueto,MG,2020,Administração pública direta,5457.0,SE,,0.40553417628733734,466557.33174771094,279596.7918806246,0.0,,,
315950,Santa Rita do Itueto,MG,2020,Sociedade de economia mista com administração pública,5457.0,SE,0.3994868975627634,,466557.33174771094,279596.7918806246,0.0,6.090936411947957,4.620700018325087,0.0
315960,Santa Rita do Sapucaí,MG,2020,Sociedade de economia mista com administração pública,43753.0,SE,0.8316458300002285,0.7984595342033689,7367437.387558488,1856907.60875822,4146067.7245929195,16.04106644115832,10.468934244508949,2.9485813544214112
315970,Santa Rosa da Serra,MG,2020,Sociedade de economia mista com administração pública,3357.0,SE,0.6172177539469764,,273702.92947351333,145291.48240365527,10740.39,13.197292225201071,7.080878760798331,3.199401251117069
315980,Santa Vitória,MG,2020,Administração pública direta,19872.0,SE,,0.9928542673107891,4976504.792672791,4428233.447374945,0.0,,,
315980,Santa Vitória,MG,2020,Sociedade de economia mista com administração pública,19872.0,SE,0.8135567632850241,,4976504.792672791,4428233.447374945,0.0,10.803676026570049,7.628333333333333,0.0
315990,Santo Antônio do Amparo,MG,2020,Empresa privada,18613.0,SE,0.875570837586633,0.875570837586633,2195683.425234034,1142161.984424541,711493.3842579215,40.98828775586956,15.173803255788965,19.499006071025626
316000,Santo Antônio do Aventureiro,MG,2020,Sociedade de economia mista com administração pública,3602.0,SE,0.6327040533037201,,717883.0113895637,659984.4095646786,0.0,11.961254858411994,9.160671848972793,0.0
316010,Santo Antônio do Grama,MG,2020,Sociedade de economia mista com administração pública,3886.0,SE,0.8281008749356665,,260958.77521382406,167485.11515973616,0.0,10.408219248584661,7.884624292331447,0.0
316020,Santo Antônio do Itambé,MG,2020,Sociedade de economia mista com administração pública,3799.0,SE,0.2971834693340353,,2786116.045538863,1117810.1282815898,1628319.2994015059,10.711653066596472,4.41739668333772,5.181503027112398
316030,Santo Antônio do Jacinto,MG,2020,Sociedade de economia mista com administração pública,11604.0,SE,0.5215442950706652,,1266523.2485545469,997078.0517893138,0.0,7.088223026542572,5.486611513271286,0.0
